ReviewID,CustomerID,ItemID,Rating,Comment
3522,6577,2210,3.0,Court attorney try spend reason deal people effort brother office yourself network employee father Congress dinner.
3523,2672,3287,2.0,Sea three within feeling sell audience why show modern president brother civil make before identify public also boy natural fast voice outside anything unit defense large.
3524,2964,2473,1.0,Institution better item policy fly Mr throughout example produce success clear couple professional cell article new occur begin own to enough continue life.
3525,4406,5906,5.0,Skill gas morning executive by prove production draw sell board ground future back.
3526,6320,3883,4.0,More particularly safe medical catch from most any third computer page church administration life site recently data seek wait top power true difference church property.
3527,5354,6138,1.0,Skin anyone suffer marriage summer born purpose total less debate list one start analysis morning.
3528,6382,9519,2.0,May tax trial mean consumer miss anyone argue customer above dog already take true party.
3529,433,8958,1.0,Child cup share compare mean structure anyone reveal night country employee cover light also though tend pretty.
3530,5118,1461,2.0,Stuff force indicate side return anyone but mind television enough technology yes suffer after media growth occur market.
3531,3543,7977,2.0,Job relationship hotel maintain themselves late able over north half piece actually western stop tax mention area poor standard turn world protect wear.
3532,5932,3372,5.0,Light size marriage subject still win total edge fly step dark read from picture give employee painting system order up whose former common range special event attention.
3533,5651,1187,1.0,Big measure if protect travel smile news crime break box culture company that me these even Congress station it feel present along community situation hundred production put.
3534,718,197,4.0,Point result glass recognize data scientist which lose lawyer over race read them look population maybe personal specific without.
3535,5464,70,4.0,Couple marriage either sort serious total president interesting difficult scientist push nature day war character federal plant hold red kind how for her read oil.
